country,indicator,period,value,unit,source,status
NZL,SL.GDP.PCAP.EM.KD,2016,86288.2180199605,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
NZL,SL.GDP.PCAP.EM.KD,2017,85586.9925241352,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
NZL,SL.GDP.PCAP.EM.KD,2018,86313.2657307382,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
NZL,SL.GDP.PCAP.EM.KD,2019,87127.7404064427,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
NZL,SL.GDP.PCAP.EM.KD,2020,85827.3511554406,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
NZL,SL.GDP.PCAP.EM.KD,2021,87700.5663812161,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
NZL,SL.GDP.PCAP.EM.KD,2022,89318.2216352453,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
NZL,SL.GDP.PCAP.EM.KD,2023,88266.4157788475,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
NZL,SL.GDP.PCAP.EM.KD,2024,87799.4501986424,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
NZL,SL.GDP.PCAP.EM.KD,2025,87948.0746198494,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2000,48825.7676697293,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2001,50438.8986184953,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2002,52969.2937433071,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2003,54692.7547932481,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2004,56743.3639319615,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2005,57192.2589003098,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2006,58433.4764238152,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2007,59435.2065975608,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2008,59563.5032376311,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2009,60842.5499466122,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2010,62865.1664546053,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2011,65929.9090633863,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2012,66809.4336460561,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2013,67516.2439244114,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2014,68766.2633716844,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2015,70702.5607447597,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2016,71582.22163785,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2017,73986.8083913758,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2018,77897.1969973766,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2019,81204.2075383073,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2020,80578.3413437777,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2021,85539.6948432308,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2022,89476.1177076586,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2023,89294.8252387858,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2024,92967.9960366791,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
POL,SL.GDP.PCAP.EM.KD,2025,96960.1448923207,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2000,71716.9844417595,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2001,71698.8491913129,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2002,71636.9489904735,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2003,71925.2855912475,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2004,73685.9726297573,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2005,74646.7247268214,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2006,75420.1837494294,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2007,77119.8040997496,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2008,76993.5199596813,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2009,76803.2203516978,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2010,79245.9384906755,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2011,80567.9152871318,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2012,80545.8821600403,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2013,81914.1898200327,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2014,81148.0658286813,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2015,81450.8215966189,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2016,82073.6895284281,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2017,82138.0796484355,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2018,82674.52615381,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2019,84215.313513333,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2020,79272.1319271801,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2021,83953.0055477798,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2022,87040.6167600592,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2023,87581.5103521916,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2024,88623.7799482009,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
PRT,SL.GDP.PCAP.EM.KD,2025,89377.2041382716,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2000,46981.5276194675,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2001,47984.5002237496,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2002,49596.6759918611,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2003,50734.7206938883,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2004,53779.6410682982,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2005,56199.8739867506,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2006,59264.7105485183,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2007,64076.1364078019,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2008,65474.0396158071,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2009,63914.9534408356,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2010,69855.5846073124,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2011,70940.9243423101,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2012,71708.7069455236,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2013,72238.8180640771,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2014,71207.465506403,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2015,74993.1779279265,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2016,74409.1588124497,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2017,75418.0777035507,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2018,77377.1689359368,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2019,78700.4211071515,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2020,78296.9134493432,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2021,81338.8479848963,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2022,80127.8281703934,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2023,81556.695118036,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2024,83095.5459766658,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVK,SL.GDP.PCAP.EM.KD,2025,84278.1155242032,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2000,66756.678822076,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2001,67075.2892295276,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2002,68368.5866818627,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2003,72678.0657430387,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2004,72242.6390693063,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2005,74772.5914552501,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2006,78139.8272622519,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2007,81423.4909405928,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2008,83927.1926750832,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2009,78329.168147963,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2010,80504.4228001457,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2011,83509.3630077662,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2012,82103.9532295232,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2013,82888.5718689628,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2014,84493.0379831337,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2015,86288.3024537412,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2016,89167.3186275044,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2017,89689.6864278358,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2018,91309.8030020438,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2019,94127.7333204188,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2020,91100.5536864759,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2021,97338.6107781931,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2022,97780.9067465825,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2023,100843.92078324,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2024,102229.750955684,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SVN,SL.GDP.PCAP.EM.KD,2025,102991.800040798,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2000,100136.570905304,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2001,99139.2418304109,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2002,101172.377479844,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2003,103119.437653239,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2004,108409.99539502,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2005,110492.71719812,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2006,113519.271497699,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2007,114212.039802497,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2008,111851.747214179,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2009,109370.416252891,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2010,115271.128109236,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2011,116458.33399278,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2012,115514.540704049,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2013,115595.943735925,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2014,117149.280792879,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2015,120542.677073658,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2016,120967.049346379,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2017,120872.957604706,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2018,121051.767141863,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2019,123440.205383722,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2020,122849.572984249,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2021,129037.123728179,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2022,126821.495586221,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2023,125143.49408177,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2024,127084.659688027,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
SWE,SL.GDP.PCAP.EM.KD,2025,128980.314983461,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2000,45584.2068227559,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2001,43221.0069252536,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2002,46355.9188665891,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2003,49507.1506142164,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2004,56017.2773429677,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2005,59833.3975027674,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2006,62998.2184530261,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2007,65872.9551764736,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2008,64872.1629656488,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2009,61367.1483248039,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2010,62432.6091262629,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2011,64927.27453186,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2012,66289.9570660681,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2013,69779.0365397938,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2014,72219.3913488509,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2015,74170.6563600224,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2016,74788.5839730779,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2017,78129.1890317527,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2018,79009.088365638,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2019,81669.732509391,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2020,87565.2962580847,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2021,91634.5087235411,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2022,90689.4498626247,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2023,92879.6081132764,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2024,93114.9478117046,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
TUR,SL.GDP.PCAP.EM.KD,2025,94941.9657873127,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2000,109946.336554319,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2001,111048.756208373,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2002,113411.338328407,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2003,116252.426485561,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2004,119164.091104977,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2005,121211.761298685,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2006,122270.864481253,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2007,123666.846359754,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2008,124001.390703376,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2009,125360.513238425,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2010,129300.85326488,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2011,130163.939063858,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2012,130925.888738129,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2013,132323.444376043,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2014,133298.680944968,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
USA,SL.GDP.PCAP.EM.KD,2015,135056.257529716,constant 2021 international $,wdi_SL.GDP.PCAP.EM.KD,published observation / estimate; see metadata
